country_id,arrivals_in_numbers,014_in_percentage_,1524_in_percentage_,2534_in_percentage_,3544_in_percentage_,4554_in_percentage_,5564_in_percentage_,65_and_above_in_percentage_,average_duration_of_stay_in_days
63,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,25.0
72,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,25.0
77,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,25.0
81,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,25.0
4,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,36.0
9,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,36.0
27,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,36.0
35,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,36.0
44,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,36.0
54,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,36.0
63,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,36.0
72,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,36.0
77,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,36.0
81,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,36.0
4,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,63.0
9,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,63.0
27,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,63.0
35,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,63.0
44,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,63.0
54,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,63.0
63,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,63.0
72,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,63.0
77,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,63.0
81,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,63.0
4,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,49.0
9,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,49.0
27,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,49.0
35,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,49.0
44,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,49.0
54,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,49.0
63,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,49.0
72,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,49.0
77,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,49.0
81,38474,8.6,10.4,23.1,23.4,21.1,10.2,3.1,49.0
73,3502,2.2,4.5,45.8,30.4,12.8,3.4,1.0,98.15
74,15358,5.0,2.7,19.9,24.4,31.4,14.9,1.8,53.79
75,13330,13.8,4.7,12.0,30.2,28.0,10.2,1.3,68.03
3,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,64.0
8,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,64.0
26,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,64.0
34,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,64.0
43,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,64.0
53,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,64.0
71,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,64.0
76,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,64.0
80,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,64.0
3,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,46.57
8,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,46.57
26,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,46.57
34,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,46.57
43,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,46.57
53,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,46.57
71,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,46.57
76,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,46.57
80,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,46.57
3,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,26.48
8,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,26.48
26,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,26.48
34,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,26.48
43,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,26.48
53,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,26.48
71,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,26.48
76,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,26.48
80,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,26.48
3,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,25.16
8,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,25.16
26,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,25.16
34,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,25.16
43,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,25.16
53,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,25.16
71,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,25.16
76,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,25.16
80,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,25.16
3,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,42.93
8,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,42.93
26,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,42.93
34,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,42.93
43,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,42.93
53,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,42.93
71,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,42.93
76,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,42.93
80,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,42.93
3,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,27.15
8,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,27.15
26,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,27.15
34,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,27.15
43,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,27.15
53,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,27.15
71,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,27.15
76,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,27.15
80,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,27.15
3,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,102.51
8,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,102.51
26,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,102.51
34,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,102.51
43,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,102.51
53,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,102.51
71,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,102.51
76,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,102.51
80,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,102.51
3,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,134.01
8,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,134.01
26,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,134.01
34,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,134.01
43,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,134.01
53,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,134.01
71,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,134.01
76,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,134.01
80,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,134.01
3,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,53.25
8,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,53.25
26,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,53.25
34,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,53.25
43,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,53.25
53,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,53.25
71,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,53.25
76,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,53.25
80,1572,5.1,6.2,25.1,26.7,24.6,9.9,2.4,53.25
4,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,35.0
9,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,35.0
27,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,35.0
35,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,35.0
44,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,35.0
54,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,35.0
63,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,35.0
72,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,35.0
77,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,35.0
81,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,35.0
4,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,49.0
9,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,49.0
27,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,49.0
35,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,49.0
44,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,49.0
54,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,49.0
63,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,49.0
72,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,49.0
77,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,49.0
81,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,49.0
4,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,31.0
9,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,31.0
27,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,31.0
35,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,31.0
44,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,31.0
54,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,31.0
63,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,31.0
72,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,31.0
77,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,31.0
81,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,31.0
4,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,25.0
9,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,25.0
27,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,25.0
35,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,25.0
44,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,25.0
54,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,25.0
63,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,25.0
72,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,25.0
77,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,25.0
81,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,25.0
4,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,41.0
9,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,41.0
27,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,41.0
35,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,41.0
44,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,41.0
54,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,41.0
63,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,41.0
72,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,41.0
77,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,41.0
81,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,41.0
4,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,29.0
9,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,29.0
27,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,29.0
35,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,29.0
44,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,29.0
54,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,29.0
63,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,29.0
72,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,29.0
77,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,29.0
81,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,29.0
4,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,25.0
9,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,25.0
27,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,25.0
35,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,25.0
44,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,25.0
54,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,25.0
63,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,25.0
72,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,25.0
77,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,25.0
81,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,25.0
4,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,36.0
9,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,36.0
27,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,36.0
35,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,36.0
44,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,36.0
54,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,36.0
63,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,36.0
72,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,36.0
77,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,36.0
81,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,36.0
4,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,63.0
9,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,63.0
27,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,63.0
35,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,63.0
44,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,63.0
54,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,63.0
63,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,63.0
72,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,63.0
77,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,63.0
81,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,63.0
4,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,49.0
9,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,49.0
27,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,49.0
35,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,49.0
44,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,49.0
54,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,49.0
63,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,49.0
72,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,49.0
77,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,49.0
81,33762,8.2,3.8,19.7,27.4,27.8,11.6,1.5,49.0
78,33864,28.5,4.2,13.9,32.5,13.7,5.8,1.4,47.23
79,4497,24.4,4.4,19.3,19.8,17.7,10.4,4.0,60.16
3,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,64.0
8,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,64.0
26,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,64.0
34,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,64.0
43,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,64.0
53,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,64.0
71,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,64.0
76,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,64.0
80,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,64.0
3,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,46.57
8,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,46.57
26,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,46.57
34,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,46.57
43,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,46.57
53,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,46.57
71,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,46.57
76,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,46.57
80,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,46.57
3,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,26.48
8,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,26.48
26,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,26.48
34,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,26.48
43,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,26.48
53,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,26.48
71,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,26.48
76,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,26.48
80,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,26.48
3,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,25.16
8,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,25.16
26,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,25.16
34,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,25.16
43,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,25.16
53,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,25.16
71,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,25.16
76,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,25.16
80,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,25.16
3,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,42.93
8,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,42.93
26,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,42.93
34,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,42.93
43,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,42.93
53,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,42.93
71,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,42.93
76,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,42.93
80,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,42.93
3,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,27.15
8,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,27.15
26,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,27.15
34,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,27.15
43,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,27.15
53,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,27.15
71,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,27.15
76,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,27.15
80,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,27.15
3,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,102.51
8,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,102.51
26,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,102.51
34,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,102.51
43,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,102.51
53,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,102.51
71,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,102.51
76,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,102.51
80,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,102.51
3,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,134.01
8,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,134.01
26,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,134.01
34,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,134.01
43,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,134.01
53,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,134.01
71,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,134.01
76,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,134.01
80,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,134.01
3,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,53.25
8,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,53.25
26,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,53.25
34,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,53.25
43,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,53.25
53,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,53.25
71,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,53.25
76,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,53.25
80,504,5.0,9.7,21.0,21.8,23.0,15.1,4.4,53.25
4,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,35.0
9,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,35.0
27,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,35.0
35,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,35.0
44,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,35.0
54,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,35.0
63,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,35.0
72,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,35.0
77,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,35.0
81,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,35.0
4,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,49.0
9,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,49.0
27,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,49.0
35,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,49.0
44,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,49.0
54,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,49.0
63,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,49.0
72,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,49.0
77,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,49.0
81,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,49.0
4,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,31.0
9,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,31.0
27,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,31.0
35,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,31.0
44,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,31.0
54,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,31.0
63,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,31.0
72,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,31.0
77,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,31.0
81,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,31.0
4,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,25.0
9,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,25.0
27,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,25.0
35,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,25.0
44,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,25.0
54,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,25.0
63,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,25.0
72,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,25.0
77,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,25.0
81,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,25.0
4,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,41.0
9,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,41.0
27,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,41.0
35,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,41.0
44,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,41.0
54,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,41.0
63,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,41.0
72,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,41.0
77,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,41.0
81,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,41.0
4,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,29.0
9,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,29.0
27,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,29.0
35,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,29.0
44,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,29.0
54,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,29.0
63,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,29.0
72,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,29.0
77,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,29.0
81,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,29.0
4,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,25.0
9,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,25.0
27,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,25.0
35,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,25.0
44,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,25.0
54,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,25.0
63,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,25.0
72,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,25.0
77,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,25.0
81,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,25.0
4,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,36.0
9,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,36.0
27,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,36.0
35,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,36.0
44,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,36.0
54,38865,27.7,4.3,14.6,30.9,14.3,6.4,1.8,36.0
